latitude,longitude,elevation,time
41.271561,-96.157922,369.6,2024-11-16T17:34:43
41.260661,-96.150437,362.8,2024-11-16T17:17:18
41.264083,-96.149369,381.6,2024-11-16T17:20:40
41.297947,-96.15798,368.4,2024-11-16T17:51:23
41.272133,-96.15793,368.4,2024-11-16T17:35:02
41.280573,-96.15795,365.1,2024-11-16T17:40:07
41.267374,-96.157906,374.7,2024-11-16T17:32:23
41.2757,-96.157888,356.9,2024-11-16T17:36:56
41.26409,-96.148915,384,2024-11-16T17:20:28
41.286774,-96.161202,364.6,2024-11-16T16:33:08
41.26437,-96.172953,337.9,2024-11-16T16:50:35
41.261197,-96.171693,336.6,2024-11-16T16:52:42
41.274686,-96.157887,361.7,2024-11-16T17:36:24
41.264723,-96.173615,337.3,2024-11-16T16:50:05
41.300859,-96.160705,367.4,2024-11-16T17:54:13
41.248672,-96.15911,351.6,2024-11-16T17:06:13
41.274166,-96.170087,339,2024-11-16T16:43:26
41.261549,-96.149366,370.1,2024-11-16T17:18:14
41.261467,-96.149425,369.1,2024-11-16T17:18:10
41.265633,-96.157762,368.2,2024-11-16T17:31:18
41.264126,-96.149994,379.9,2024-11-16T17:20:57
41.256761,-96.152527,353.3,2024-11-16T17:14:00
41.274348,-96.157868,363.3,2024-11-16T17:36:12
41.275799,-96.168893,339.9,2024-11-16T16:42:24
41.257011,-96.171282,335.6,2024-11-16T16:55:55
41.257179,-96.151921,354.2,2024-11-16T17:14:43
41.250715,-96.165448,334.7,2024-11-16T17:02:00
41.249302,-96.163885,337.3,2024-11-16T17:03:27
41.298554,-96.162865,378.6,2024-11-16T16:17:59
41.289775,-96.158011,382.1,2024-11-16T17:46:20
41.279005,-96.15791,353.5,2024-11-16T17:38:51
41.289857,-96.15797,382.1,2024-11-16T17:46:23
41.264168,-96.150225,380.4,2024-11-16T17:21:03
41.259127,-96.150779,357.7,2024-11-16T17:16:03
41.257852,-96.170998,334.9,2024-11-16T16:55:08
41.297717,-96.161514,378,2024-11-16T16:19:03
41.271359,-96.171366,338.5,2024-11-16T16:45:13
41.287704,-96.161385,367.2,2024-11-16T16:32:30
41.271859,-96.17116,338.5,2024-11-16T16:44:55
41.248716,-96.157766,351,2024-11-16T17:06:49
41.273864,-96.170267,339.2,2024-11-16T16:43:37
41.270703,-96.171835,338.9,2024-11-16T16:45:56
41.251149,-96.16554,335.2,2024-11-16T17:01:45
41.282995,-96.157887,378.6,2024-11-16T17:42:18
41.277649,-96.157761,348.6,2024-11-16T17:37:59
41.296641,-96.158016,368.5,2024-11-16T17:50:42
41.271652,-96.157923,369.3,2024-11-16T17:34:46
41.284376,-96.162245,356.1,2024-11-16T16:34:48
41.282733,-96.157911,377.8,2024-11-16T17:42:09
41.293712,-96.158293,374.1,2024-11-16T16:23:10
41.254642,-96.170184,336.4,2024-11-16T16:57:23
41.301663,-96.163089,365,2024-11-16T17:55:34
41.26429,-96.150893,384.5,2024-11-16T17:21:28
41.30281,-96.167094,378.7,2024-11-16T16:13:32
41.299442,-96.158373,368.9,2024-11-16T17:52:24
41.256266,-96.17118,335.6,2024-11-16T16:56:20
41.252766,-96.153409,351.1,2024-11-16T17:11:01
41.293793,-96.157886,373,2024-11-16T17:48:43
41.254506,-96.153392,348.8,2024-11-16T17:12:08
41.299375,-96.163987,372.9,2024-11-16T16:16:56
41.292606,-96.157935,373.4,2024-11-16T17:48:02
41.287715,-96.158004,383.5,2024-11-16T17:44:59
41.25773,-96.171049,335.2,2024-11-16T16:55:15
41.271192,-96.157898,370.7,2024-11-16T17:34:31
41.251489,-96.165484,335.8,2024-11-16T17:01:32
41.273469,-96.15789,366.4,2024-11-16T17:35:44
41.289894,-96.158333,381.7,2024-11-16T16:26:26
41.25492,-96.15264,349.9,2024-11-16T17:12:43
41.267146,-96.157904,374,2024-11-16T17:32:15
41.30086,-96.159888,361.8,2024-11-16T17:53:50
41.291823,-96.158272,378.4,2024-11-16T16:25:17
41.300863,-96.160226,363.9,2024-11-16T17:53:58
41.273536,-96.157883,366.3,2024-11-16T17:35:46
41.265144,-96.174052,337.1,2024-11-16T16:49:47
41.271712,-96.157914,369.2,2024-11-16T17:34:48
41.269385,-96.157907,377.1,2024-11-16T17:33:31
41.278933,-96.166429,340.5,2024-11-16T16:39:40
41.248686,-96.159556,350.9,2024-11-16T17:05:53
41.27015,-96.157869,375.3,2024-11-16T17:33:56
41.254175,-96.169802,337.7,2024-11-16T16:58:02
41.257778,-96.171026,335,2024-11-16T16:55:12
41.288446,-96.158001,383.1,2024-11-16T17:45:27
41.279091,-96.166136,340.8,2024-11-16T16:39:30
41.261285,-96.149706,366.1,2024-11-16T17:17:58
41.255541,-96.152318,351.2,2024-11-16T17:13:06
41.254293,-96.153395,348.4,2024-11-16T17:12:01
41.261984,-96.1486,375.8,2024-11-16T17:18:49
41.253253,-96.169103,337.8,2024-11-16T16:58:58
41.252844,-96.168794,336,2024-11-16T16:59:13
41.264104,-96.149136,383.6,2024-11-16T17:20:34
41.279016,-96.166268,340.7,2024-11-16T16:39:35
41.264368,-96.151281,385.1,2024-11-16T17:21:50
41.290931,-96.158332,379.9,2024-11-16T16:25:49
41.270209,-96.157872,375.1,2024-11-16T17:33:59
41.285963,-96.15799,382.5,2024-11-16T17:44:00
41.300862,-96.161269,371.1,2024-11-16T17:54:30
41.283044,-96.163277,349.9,2024-11-16T16:35:48
41.258733,-96.150983,356.9,2024-11-16T17:15:48
41.290901,-96.158335,380,2024-11-16T16:25:50
41.301772,-96.163258,364.9,2024-11-16T17:55:46
41.25976,-96.15062,359.4,2024-11-16T17:16:27
41.279153,-96.166002,341,2024-11-16T16:39:26
41.302412,-96.164003,365.4,2024-11-16T17:57:18
41.279231,-96.157877,355,2024-11-16T17:39:07
41.264394,-96.15156,385.2,2024-11-16T17:22:05
41.261579,-96.172078,336.3,2024-11-16T16:52:23
41.250611,-96.165368,334.7,2024-11-16T17:02:05
41.27697,-96.167987,340.8,2024-11-16T16:41:21
41.26933,-96.157895,377.1,2024-11-16T17:33:29
41.257156,-96.15197,354.1,2024-11-16T17:14:41
41.286993,-96.161031,365.3,2024-11-16T16:33:00
41.2959,-96.158306,369.9,2024-11-16T16:21:47
41.287623,-96.161335,367.1,2024-11-16T16:32:33
41.30104,-96.162301,372.3,2024-11-16T17:55:02
41.249936,-96.164941,334.9,2024-11-16T17:02:42
41.26206,-96.172182,336.4,2024-11-16T16:52:05
41.272248,-96.170581,338.9,2024-11-16T16:44:35
41.282854,-96.163387,349.1,2024-11-16T16:35:55
41.288511,-96.160349,373.9,2024-11-16T16:31:43
41.254151,-96.15343,348.2,2024-11-16T17:11:56
41.257107,-96.152381,353.7,2024-11-16T17:14:28
41.25845,-96.151135,356.4,2024-11-16T17:15:38
41.295015,-96.157963,372.6,2024-11-16T17:49:55
41.279765,-96.164413,342,2024-11-16T16:38:34
41.258584,-96.170976,336.3,2024-11-16T16:54:42
41.261289,-96.171784,336.5,2024-11-16T16:52:35
41.269453,-96.157892,377,2024-11-16T17:33:33
41.264763,-96.155316,376.9,2024-11-16T17:30:08
41.25973,-96.171233,336.3,2024-11-16T16:53:58
41.248675,-96.158637,351.8,2024-11-16T17:06:25
41.279793,-96.15788,359.2,2024-11-16T17:39:31
41.249435,-96.164239,336.3,2024-11-16T17:03:09
41.277365,-96.167732,340.4,2024-11-16T16:40:46
41.265866,-96.174357,337.1,2024-11-16T16:49:22
41.293703,-96.157917,373,2024-11-16T17:49:11
41.260158,-96.171614,336.1,2024-11-16T16:53:41
41.269687,-96.172385,338.9,2024-11-16T16:46:34
41.285393,-96.158007,382.2,2024-11-16T17:43:41
41.285337,-96.157992,382.2,2024-11-16T17:43:39
41.283264,-96.163119,351,2024-11-16T16:35:40
41.268464,-96.157877,376.6,2024-11-16T17:32:59
41.288512,-96.160438,373.5,2024-11-16T16:31:45
41.25973,-96.15064,359.2,2024-11-16T17:16:25
41.301699,-96.163104,365,2024-11-16T17:55:36
41.295083,-96.157978,372.5,2024-11-16T17:49:57
41.26109,-96.150164,364.6,2024-11-16T17:17:38
41.291317,-96.158326,378.8,2024-11-16T16:25:36
41.298987,-96.158312,369.3,2024-11-16T17:52:09
41.2675,-96.173911,338,2024-11-16T16:48:23
41.252764,-96.168733,335.8,2024-11-16T16:59:15
41.302473,-96.163828,364.8,2024-11-16T17:57:07
41.277087,-96.167784,341,2024-11-16T16:41:08
41.256132,-96.171116,335.6,2024-11-16T16:56:25
41.248674,-96.159218,351.5,2024-11-16T17:06:10
41.268254,-96.157858,376.4,2024-11-16T17:32:52
41.300505,-96.167056,380.3,2024-11-16T16:15:11
41.273806,-96.170297,339.3,2024-11-16T16:43:39
41.254348,-96.169943,337,2024-11-16T16:57:45
41.264527,-96.155317,375.7,2024-11-16T17:29:59
41.301975,-96.166827,380.4,2024-11-16T16:14:00
41.248675,-96.161663,344.2,2024-11-16T17:04:48
41.2635,-96.148681,382.4,2024-11-16T17:20:07
41.263019,-96.172827,337.6,2024-11-16T16:51:30
41.279445,-96.164768,341.9,2024-11-16T16:38:52
41.275847,-96.15792,356.2,2024-11-16T17:37:01
41.249494,-96.154614,342,2024-11-16T17:08:35
41.252453,-96.168522,335.2,2024-11-16T16:59:27
41.278303,-96.157888,349.3,2024-11-16T17:38:20
41.254096,-96.153447,348,2024-11-16T17:11:54
41.273937,-96.157863,365.1,2024-11-16T17:35:58
41.281086,-96.164543,344.3,2024-11-16T16:37:01
41.264901,-96.173835,337.2,2024-11-16T16:49:56
41.283996,-96.157964,381.1,2024-11-16T17:42:53
41.264089,-96.149652,380.4,2024-11-16T17:20:48
41.287498,-96.157967,383.6,2024-11-16T17:44:53
41.279449,-96.157879,356.6,2024-11-16T17:39:16
41.295033,-96.158311,372.7,2024-11-16T16:22:20
41.269249,-96.172859,338.6,2024-11-16T16:46:53
41.266155,-96.174372,337,2024-11-16T16:49:13
41.296029,-96.158297,369.4,2024-11-16T16:21:42
41.273434,-96.170518,339.4,2024-11-16T16:43:53
41.28034,-96.157948,363.3,2024-11-16T17:39:53
41.270625,-96.157892,373.3,2024-11-16T17:34:13
41.288516,-96.160783,372,2024-11-16T16:31:53
41.279147,-96.15788,354.4,2024-11-16T17:39:01
41.277759,-96.167225,339.9,2024-11-16T16:40:26
41.270863,-96.157886,372.1,2024-11-16T17:34:21
41.29434,-96.157959,372.9,2024-11-16T17:49:35
41.260145,-96.150527,360.7,2024-11-16T17:16:55
41.274692,-96.169713,339.4,2024-11-16T16:43:06
41.284675,-96.162148,355.7,2024-11-16T16:34:37
41.257808,-96.151311,355.3,2024-11-16T17:15:12
41.30062,-96.167599,383.3,2024-11-16T16:14:56
41.283288,-96.157921,379.5,2024-11-16T17:42:28
41.300365,-96.165927,374.1,2024-11-16T16:15:41
41.25515,-96.170531,336,2024-11-16T16:57:02
41.252855,-96.153267,351.9,2024-11-16T17:11:08
41.264651,-96.173481,337.3,2024-11-16T16:50:09
41.302084,-96.163387,364.5,2024-11-16T17:56:14
41.297816,-96.158293,368.3,2024-11-16T16:20:40
41.271165,-96.171539,338.6,2024-11-16T16:45:29
41.292104,-96.15788,378.5,2024-11-16T17:47:46
41.302785,-96.167071,378.7,2024-11-16T16:13:33
41.29325,-96.158331,374.7,2024-11-16T16:23:29
41.249355,-96.15457,342.2,2024-11-16T17:08:30
41.289128,-96.158588,381.6,2024-11-16T16:27:00
41.284576,-96.162192,355.6,2024-11-16T16:34:41
41.297574,-96.161161,377.3,2024-11-16T16:19:15
41.296224,-96.158303,369,2024-11-16T16:21:35
41.249454,-96.16428,336.2,2024-11-16T17:03:08
41.257477,-96.171084,335.9,2024-11-16T16:55:35
41.249182,-96.154658,342.3,2024-11-16T17:08:22
41.261899,-96.172188,336.4,2024-11-16T16:52:12
41.260992,-96.17158,336.7,2024-11-16T16:52:59
41.264229,-96.15074,384.1,2024-11-16T17:21:19
41.272616,-96.170599,339.1,2024-11-16T16:44:22
41.264003,-96.153132,381.3,2024-11-16T17:22:55
41.282264,-96.163857,346.9,2024-11-16T16:36:19
41.297413,-96.157982,368.4,2024-11-16T17:51:06
41.271834,-96.171172,338.5,2024-11-16T16:44:56
41.286508,-96.157933,382.9,2024-11-16T17:44:19
41.253682,-96.153215,347.9,2024-11-16T17:11:37
41.282068,-96.157937,375.1,2024-11-16T17:41:25
41.30245,-96.163895,365,2024-11-16T17:57:11
41.252183,-96.15415,345.7,2024-11-16T17:10:24
41.257262,-96.151743,354.4,2024-11-16T17:14:49
41.297603,-96.161245,377.4,2024-11-16T16:19:12
41.248659,-96.155438,342.9,2024-11-16T17:07:48
41.275017,-96.169463,339.6,2024-11-16T16:42:53
41.275824,-96.168876,339.9,2024-11-16T16:42:23
41.300498,-96.158332,363.9,2024-11-16T17:52:58
41.248665,-96.160016,349.7,2024-11-16T17:05:36
41.29406,-96.158298,373.7,2024-11-16T16:22:57
41.269301,-96.157883,377.1,2024-11-16T17:33:28
41.288502,-96.157987,383.1,2024-11-16T17:45:30
41.300926,-96.158394,361.7,2024-11-16T17:53:12
41.256231,-96.171153,335.6,2024-11-16T16:56:21
41.296371,-96.157974,368.5,2024-11-16T17:50:35
41.26556,-96.17429,337.1,2024-11-16T16:49:32
41.289865,-96.158334,381.7,2024-11-16T16:26:27
41.284044,-96.162375,357.1,2024-11-16T16:35:04
41.301997,-96.163391,364.7,2024-11-16T17:56:08
41.266404,-96.157961,371,2024-11-16T17:31:49
41.286515,-96.161367,363.1,2024-11-16T16:33:18
41.300559,-96.158335,363.6,2024-11-16T17:52:59
41.273911,-96.170221,339.2,2024-11-16T16:43:35
41.286369,-96.161358,362.3,2024-11-16T16:33:23
41.2917,-96.1583,378.4,2024-11-16T16:25:23
41.259184,-96.150758,357.8,2024-11-16T17:16:05
41.248685,-96.158262,351.7,2024-11-16T17:06:35
41.279872,-96.164887,341.7,2024-11-16T16:38:09
41.277386,-96.15779,349.2,2024-11-16T17:37:51
41.258286,-96.171007,335.8,2024-11-16T16:54:52
41.300863,-96.161138,370.2,2024-11-16T17:54:26
41.287924,-96.161404,367.7,2024-11-16T16:32:22
41.259415,-96.150725,358.3,2024-11-16T17:16:13
41.290768,-96.157992,381,2024-11-16T17:46:55
41.279177,-96.165958,341,2024-11-16T16:39:24
41.291381,-96.157916,379.1,2024-11-16T17:47:14
41.265807,-96.158001,368.8,2024-11-16T17:31:28
41.264098,-96.149176,383.2,2024-11-16T17:20:35
41.248669,-96.158994,351.7,2024-11-16T17:06:16
41.296582,-96.158328,368.6,2024-11-16T16:21:23
41.284105,-96.157972,381.3,2024-11-16T17:42:57
41.279438,-96.16484,341.6,2024-11-16T16:38:54
41.300071,-96.165003,371.6,2024-11-16T16:16:05
41.263153,-96.148548,382.5,2024-11-16T17:19:54
41.263597,-96.153093,379.5,2024-11-16T17:23:09
41.263487,-96.154059,374.3,2024-11-16T17:23:31
41.297555,-96.159939,375.6,2024-11-16T16:19:49
41.290816,-96.158344,380.3,2024-11-16T16:25:53
41.254179,-96.153418,348.2,2024-11-16T17:11:57
41.282276,-96.157922,376,2024-11-16T17:41:42
41.257034,-96.152524,353.6,2024-11-16T17:14:19
41.260933,-96.17157,336.7,2024-11-16T16:53:04
41.293251,-96.157911,372.8,2024-11-16T17:48:22
41.276548,-96.157858,352.7,2024-11-16T17:37:25
41.269854,-96.157843,376.1,2024-11-16T17:33:47
41.303185,-96.16763,378.6,2024-11-16T16:13:13
41.254125,-96.169773,337.9,2024-11-16T16:58:06
41.284417,-96.157958,381.6,2024-11-16T17:43:08
41.256656,-96.171289,335.5,2024-11-16T16:56:07
41.28765,-96.161352,367.2,2024-11-16T16:32:32
41.248657,-96.160706,347.6,2024-11-16T17:05:16
41.270462,-96.171977,338.9,2024-11-16T16:46:05
41.26543,-96.156065,371.1,2024-11-16T17:30:39
41.300863,-96.167341,385.4,2024-11-16T16:14:42
41.280278,-96.165031,342.9,2024-11-16T16:37:32
41.296161,-96.158292,369.1,2024-11-16T16:21:38
41.264382,-96.152788,383.8,2024-11-16T17:22:39
41.261842,-96.172181,336.4,2024-11-16T16:52:14
41.253588,-96.153205,347.9,2024-11-16T17:11:34
41.303476,-96.168151,378.4,2024-11-16T16:12:58
41.254932,-96.152631,349.9,2024-11-16T17:12:44
41.300933,-96.158443,361.6,2024-11-16T17:53:13
41.263358,-96.148608,382.4,2024-11-16T17:20:01
41.301464,-96.167014,382.3,2024-11-16T16:14:17
41.256911,-96.1713,335.6,2024-11-16T16:55:58
41.261179,-96.171674,336.6,2024-11-16T16:52:43
41.250593,-96.154358,343.6,2024-11-16T17:09:28
41.302955,-96.167281,378.3,2024-11-16T16:13:25
41.289223,-96.157967,382.4,2024-11-16T17:46:02
41.255322,-96.170723,335.9,2024-11-16T16:56:55
41.300057,-96.158341,366.1,2024-11-16T17:52:44
41.299949,-96.164885,371.6,2024-11-16T16:16:10
41.300833,-96.16169,373.4,2024-11-16T17:54:43
41.294049,-96.1583,373.7,2024-11-16T16:22:58
41.270683,-96.157896,373,2024-11-16T17:34:15
41.271087,-96.171646,338.7,2024-11-16T16:45:37
41.251926,-96.165666,336.3,2024-11-16T17:01:16
41.263518,-96.153687,376.3,2024-11-16T17:23:23
41.266932,-96.173889,338.3,2024-11-16T16:48:42
41.29292,-96.158338,375.9,2024-11-16T16:23:45
41.248647,-96.161965,343.7,2024-11-16T17:04:34
41.270897,-96.157886,372,2024-11-16T17:34:22
41.295158,-96.15831,372.4,2024-11-16T16:22:15
41.264877,-96.155304,377.1,2024-11-16T17:30:12
41.261241,-96.171748,336.5,2024-11-16T16:52:38
41.265659,-96.15796,368.5,2024-11-16T17:31:23
41.26041,-96.150493,361.7,2024-11-16T17:17:09
41.25684,-96.171302,335.5,2024-11-16T16:56:01
41.263334,-96.172784,337.6,2024-11-16T16:51:18
41.248677,-96.155643,343.4,2024-11-16T17:07:43
41.256792,-96.152532,353.4,2024-11-16T17:14:02
41.2983,-96.162896,378.4,2024-11-16T16:18:09
41.273185,-96.157936,367,2024-11-16T17:35:35
41.30113,-96.162398,371.1,2024-11-16T17:55:06
41.289694,-96.158041,382.1,2024-11-16T17:46:17
41.264445,-96.152297,384.6,2024-11-16T17:22:27
41.257139,-96.152015,354,2024-11-16T17:14:40
41.289093,-96.158908,380.9,2024-11-16T16:30:24
41.250795,-96.154415,343.4,2024-11-16T17:09:35
41.273243,-96.170495,339.3,2024-11-16T16:44:01
41.288654,-96.157994,383.1,2024-11-16T17:45:42
41.281896,-96.157912,374.2,2024-11-16T17:41:13
41.264108,-96.172885,337.5,2024-11-16T16:50:51
41.26195,-96.148649,375.3,2024-11-16T17:18:46
41.302403,-96.164048,365.6,2024-11-16T17:57:21
41.295848,-96.158315,370.1,2024-11-16T16:21:49
41.299028,-96.158321,369.3,2024-11-16T17:52:10
41.302309,-96.163343,364.3,2024-11-16T17:56:31
41.293531,-96.157905,373,2024-11-16T17:48:32
41.299877,-96.158338,367.3,2024-11-16T17:52:39
41.299771,-96.164811,371.8,2024-11-16T16:16:17
41.263552,-96.172795,337.1,2024-11-16T16:51:10
41.30031,-96.165568,372.5,2024-11-16T16:15:48
41.266724,-96.174087,337.7,2024-11-16T16:48:53
41.2764,-96.168545,339.9,2024-11-16T16:42:01
41.277245,-96.157827,349.6,2024-11-16T17:37:46
41.260958,-96.17157,336.7,2024-11-16T16:53:02
41.295507,-96.158313,371.4,2024-11-16T16:22:01
41.299384,-96.163306,374.7,2024-11-16T16:17:16
41.298486,-96.158313,369.1,2024-11-16T17:51:52
41.296252,-96.158304,368.9,2024-11-16T16:21:34
41.264401,-96.151785,385.2,2024-11-16T17:22:13
41.293559,-96.15831,374.2,2024-11-16T16:23:15
41.251938,-96.167497,335.1,2024-11-16T17:00:01
41.30075,-96.158329,362.5,2024-11-16T17:53:06
41.300862,-96.160041,362.7,2024-11-16T17:53:54
41.261838,-96.148789,374,2024-11-16T17:18:36
41.250356,-96.165238,334.8,2024-11-16T17:02:22
41.261219,-96.149869,365.4,2024-11-16T17:17:51
41.258317,-96.151181,356.2,2024-11-16T17:15:33
41.26887,-96.173498,338.1,2024-11-16T16:47:16
41.303578,-96.168324,378.7,2024-11-16T16:12:53
41.302484,-96.163445,364.2,2024-11-16T17:56:48
41.287386,-96.16101,366.7,2024-11-16T16:32:44
41.303107,-96.167537,378.6,2024-11-16T16:13:17
41.300181,-96.158344,365.5,2024-11-16T17:52:48
41.26747,-96.173911,338,2024-11-16T16:48:24
41.257952,-96.151251,355.5,2024-11-16T17:15:17
41.264382,-96.151386,385.2,2024-11-16T17:21:56
41.272933,-96.170584,339.1,2024-11-16T16:44:11
41.299091,-96.162878,377.8,2024-11-16T16:17:37
41.293411,-96.157902,372.9,2024-11-16T17:48:28
41.293777,-96.157883,373,2024-11-16T17:48:42
41.257107,-96.152297,353.8,2024-11-16T17:14:31
41.297458,-96.160532,376.6,2024-11-16T16:19:32
41.279036,-96.166235,340.7,2024-11-16T16:39:34
41.300868,-96.159054,360.9,2024-11-16T17:53:29
41.248693,-96.16152,344.5,2024-11-16T17:04:52
41.264808,-96.173737,337.2,2024-11-16T16:50:01
41.288472,-96.161089,370.7,2024-11-16T16:32:01
41.300838,-96.159641,360.8,2024-11-16T17:53:43
41.287364,-96.160983,366.6,2024-11-16T16:32:45
41.291022,-96.158315,379.7,2024-11-16T16:25:46
41.265605,-96.157093,367.9,2024-11-16T17:31:03
41.293295,-96.158336,374.6,2024-11-16T16:23:26
41.270788,-96.171799,338.9,2024-11-16T16:45:54
41.258955,-96.150847,357.5,2024-11-16T17:15:57
41.286219,-96.161329,361.6,2024-11-16T16:33:32
41.279861,-96.164573,341.9,2024-11-16T16:38:24
41.259202,-96.170845,337.2,2024-11-16T16:54:20
41.292676,-96.15836,376.8,2024-11-16T16:23:54
41.265608,-96.157322,367.9,2024-11-16T17:31:08
41.253862,-96.169562,339.4,2024-11-16T16:58:30
41.268581,-96.173647,337.9,2024-11-16T16:47:38
41.299104,-96.162876,377.7,2024-11-16T16:17:36
41.289258,-96.159277,380.4,2024-11-16T16:30:13
41.299099,-96.158327,369.3,2024-11-16T17:52:13
41.263833,-96.148782,382.5,2024-11-16T17:20:18
41.300833,-96.161673,373.4,2024-11-16T17:54:42
41.301186,-96.167172,384.2,2024-11-16T16:14:29
41.300874,-96.161993,373.9,2024-11-16T17:54:51
41.251928,-96.167814,334.9,2024-11-16T16:59:54
41.248684,-96.158398,351.8,2024-11-16T17:06:32
41.263504,-96.154967,373.8,2024-11-16T17:23:53
41.262386,-96.148238,380.1,2024-11-16T17:19:23
41.248671,-96.159148,351.6,2024-11-16T17:06:11
41.248658,-96.162956,343.2,2024-11-16T17:04:05
41.258831,-96.150916,357.2,2024-11-16T17:15:52
41.297453,-96.160658,376.7,2024-11-16T16:19:28
41.277977,-96.166881,340,2024-11-16T16:40:14
41.264575,-96.173364,337.4,2024-11-16T16:50:14
41.302482,-96.163717,364.6,2024-11-16T17:57:01
41.291527,-96.158315,378.5,2024-11-16T16:25:29
41.287235,-96.160817,366.2,2024-11-16T16:32:51
41.264378,-96.151481,385.2,2024-11-16T17:22:01
41.266054,-96.174365,337,2024-11-16T16:49:16
41.248679,-96.15969,350.6,2024-11-16T17:05:46
41.280877,-96.15793,367.3,2024-11-16T17:40:28
41.300881,-96.158972,361,2024-11-16T17:53:26
41.268132,-96.15785,376.3,2024-11-16T17:32:48
41.298613,-96.162873,378.6,2024-11-16T16:17:56
41.269259,-96.172842,338.6,2024-11-16T16:46:52
41.26937,-96.172693,338.8,2024-11-16T16:46:47
41.298316,-96.158285,368.9,2024-11-16T17:51:45
41.287783,-96.158005,383.5,2024-11-16T17:45:02
41.297853,-96.1618,378.5,2024-11-16T16:18:50
41.297928,-96.162086,378.7,2024-11-16T16:18:42
41.283074,-96.163258,350.1,2024-11-16T16:35:47
41.297674,-96.161377,377.7,2024-11-16T16:19:08
41.278546,-96.157925,350.4,2024-11-16T17:38:28
41.265707,-96.17432,337.1,2024-11-16T16:49:27
41.300945,-96.162158,373.7,2024-11-16T17:54:57
41.299617,-96.158338,368.2,2024-11-16T17:52:31
41.293319,-96.157908,372.9,2024-11-16T17:48:25
41.3029,-96.167196,378.5,2024-11-16T16:13:28
41.252747,-96.15345,350.8,2024-11-16T17:11:00
41.279251,-96.165817,341.1,2024-11-16T16:39:20
41.276894,-96.157848,351.1,2024-11-16T17:37:36
41.287871,-96.161403,367.5,2024-11-16T16:32:24
41.260743,-96.150437,363,2024-11-16T17:17:21
41.292387,-96.15833,377.9,2024-11-16T16:24:04
41.286049,-96.161416,360.8,2024-11-16T16:33:44
41.30219,-96.166797,379.3,2024-11-16T16:13:53
41.287573,-96.161288,367.1,2024-11-16T16:32:35
41.255476,-96.152328,351.1,2024-11-16T17:13:03
41.265602,-96.157184,367.9,2024-11-16T17:31:05
41.27992,-96.165418,341.7,2024-11-16T16:37:49
41.301049,-96.167244,384.7,2024-11-16T16:14:35
41.28063,-96.157964,365.5,2024-11-16T17:40:11
41.281436,-96.157853,371.4,2024-11-16T17:40:51
41.264682,-96.155296,376.3,2024-11-16T17:30:05
41.293822,-96.157967,373,2024-11-16T17:49:16
41.258021,-96.171025,335.2,2024-11-16T16:55:01
41.268802,-96.173541,338,2024-11-16T16:47:21
41.248681,-96.159665,350.7,2024-11-16T17:05:47
41.250034,-96.154678,342.3,2024-11-16T17:09:02
41.30288,-96.16717,378.5,2024-11-16T16:13:29
41.271109,-96.171622,338.7,2024-11-16T16:45:35
41.286433,-96.161371,362.6,2024-11-16T16:33:21
41.26551,-96.15662,368.4,2024-11-16T17:30:52
41.288641,-96.158941,379.8,2024-11-16T16:31:04
41.250637,-96.154361,343.6,2024-11-16T17:09:30
41.300862,-96.161155,370.4,2024-11-16T17:54:27
41.301865,-96.163387,364.8,2024-11-16T17:55:58
41.296335,-96.158313,368.8,2024-11-16T16:21:32
41.300302,-96.158337,364.9,2024-11-16T17:52:52
41.295561,-96.157959,371.4,2024-11-16T17:50:11
41.268226,-96.157855,376.4,2024-11-16T17:32:51
41.276927,-96.157863,350.9,2024-11-16T17:37:37
41.288272,-96.158012,383.2,2024-11-16T17:45:18
41.256668,-96.152498,353.1,2024-11-16T17:13:54
41.291745,-96.158288,378.4,2024-11-16T16:25:21
41.254066,-96.153455,348,2024-11-16T17:11:53
41.269926,-96.172282,339,2024-11-16T16:46:25
41.279844,-96.164984,341.6,2024-11-16T16:38:03
41.266293,-96.174339,337.1,2024-11-16T16:49:09
41.291621,-96.158302,378.4,2024-11-16T16:25:26
41.278454,-96.157905,349.9,2024-11-16T17:38:24
41.279401,-96.157877,356.2,2024-11-16T17:39:15
41.303385,-96.167966,378.4,2024-11-16T16:13:03
41.299376,-96.163828,373.5,2024-11-16T16:17:01
41.295116,-96.157978,372.4,2024-11-16T17:49:58
41.282221,-96.157942,375.7,2024-11-16T17:41:38
41.300865,-96.160263,364.1,2024-11-16T17:53:59
41.300869,-96.159038,360.9,2024-11-16T17:53:28
41.254409,-96.169981,336.8,2024-11-16T16:57:39
41.251239,-96.154568,343.4,2024-11-16T17:09:50
41.283844,-96.162549,355.1,2024-11-16T16:35:15
41.297069,-96.15831,368,2024-11-16T16:21:06
41.248674,-96.154955,342.2,2024-11-16T17:08:00
41.287909,-96.161403,367.6,2024-11-16T16:32:23
41.287259,-96.160838,366.2,2024-11-16T16:32:49
41.297253,-96.158011,368.4,2024-11-16T17:51:01
41.264313,-96.151042,384.9,2024-11-16T17:21:36
41.260948,-96.171571,336.7,2024-11-16T16:53:03
41.271653,-96.171243,338.4,2024-11-16T16:45:01
41.274199,-96.170071,339,2024-11-16T16:43:24
41.259599,-96.171073,336.9,2024-11-16T16:54:04
41.281141,-96.164501,344.3,2024-11-16T16:36:59
41.265432,-96.156041,371.2,2024-11-16T17:30:38
